group1,group2,meandiff,p-adj,lower,upper,reject
INTERMEDIATE_Top5_Late,SOFT_Backmarker_Late,-3.7527,0.0,-5.362,-2.1434,True
INTERMEDIATE_Top5_Late,SOFT_Backmarker_Mid,-1.2169,1.0,-5.1798,2.746,False
INTERMEDIATE_Top5_Late,SOFT_Midfield_Early,-2.6284,0.0007,-4.6798,-0.5771,True
INTERMEDIATE_Top5_Late,SOFT_Midfield_Late,-4.0527,0.0,-5.4902,-2.6152,True
INTERMEDIATE_Top5_Late,SOFT_Top10_Late,-4.4918,0.0,-6.3698,-2.6139,True
INTERMEDIATE_Top5_Late,SOFT_Top5_Late,-4.6996,0.0,-6.341,-3.0583,True
INTERMEDIATE_Top5_Mid,MEDIUM_Backmarker_Early,-3.018,0.0,-4.3237,-1.7124,True
INTERMEDIATE_Top5_Mid,MEDIUM_Backmarker_Late,-3.9749,0.0,-5.4254,-2.5243,True
INTERMEDIATE_Top5_Mid,MEDIUM_Backmarker_Mid,-0.2983,1.0,-1.7116,1.1151,False
INTERMEDIATE_Top5_Mid,MEDIUM_Midfield_Early,-3.2353,0.0,-4.3461,-2.1245,True
INTERMEDIATE_Top5_Mid,MEDIUM_Midfield_Mid,-1.0146,0.4283,-2.31,0.2809,False
INTERMEDIATE_Top5_Mid,MEDIUM_Top10_Early,-3.4214,0.0,-4.5067,-2.3361,True
INTERMEDIATE_Top5_Mid,MEDIUM_Top10_Late,-4.4221,0.0,-5.6517,-3.1924,True
INTERMEDIATE_Top5_Mid,MEDIUM_Top10_Mid,-1.5959,0.0002,-2.7894,-0.4024,True
INTERMEDIATE_Top5_Mid,MEDIUM_Top5_Early,-3.9266,0.0,-5.0119,-2.8413,True
INTERMEDIATE_Top5_Mid,MEDIUM_Top5_Late,-5.0435,0.0,-6.7269,-3.3601,True
INTERMEDIATE_Top5_Mid,MEDIUM_Top5_Mid,-1.7946,0.0,-2.973,-0.6162,True
INTERMEDIATE_Top5_Mid,SOFT_Backmarker_Early,-2.7384,0.0,-4.3456,-1.1313,True
INTERMEDIATE_Top5_Mid,SOFT_Backmarker_Late,-3.7603,0.0,-5.0882,-2.4324,True
INTERMEDIATE_Top5_Mid,SOFT_Backmarker_Mid,-1.2245,1.0,-5.0817,2.6327,False
INTERMEDIATE_Top5_Mid,SOFT_Midfield_Early,-2.636,0.0,-4.4749,-0.7972,True
INTERMEDIATE_Top5_Mid,SOFT_Midfield_Late,-4.0603,0.0,-5.1738,-2.9468,True
INTERMEDIATE_Top5_Mid,SOFT_Top10_Late,-4.4994,0.0,-6.1426,-2.8562,True
INTERMEDIATE_Top5_Mid,SOFT_Top5_Late,-4.7072,0.0,-6.0738,-3.3407,True
MEDIUM_Backmarker_Early,MEDIUM_Backmarker_Late,-0.9568,0.8118,-2.425,0.5114,False
MEDIUM_Backmarker_Early,MEDIUM_Backmarker_Mid,2.7198,0.0,1.2883,4.1513,True
MEDIUM_Backmarker_Early,MEDIUM_Midfield_Early,-0.2173,1.0,-1.3511,0.9165,False
MEDIUM_Backmarker_Early,MEDIUM_Midfield_Mid,2.0034,0.0,0.6882,3.3187,True
MEDIUM_Backmarker_Early,MEDIUM_Top10_Early,-0.4034,1.0,-1.5122,0.7054,False
MEDIUM_Backmarker_Early,MEDIUM_Top10_Late,-1.4041,0.0091,-2.6545,-0.1536,True
MEDIUM_Backmarker_Early,MEDIUM_Top10_Mid,1.4221,0.0043,0.2072,2.6371,True
MEDIUM_Backmarker_Early,MEDIUM_Top5_Early,-0.9085,0.3274,-2.0174,0.2003,False
MEDIUM_Backmarker_Early,MEDIUM_Top5_Late,-2.0255,0.003,-3.7242,-0.3268,True
MEDIUM_Backmarker_Early,MEDIUM_Top5_Mid,1.2234,0.039,0.0233,2.4235,True
MEDIUM_Backmarker_Early,SOFT_Backmarker_Early,0.2796,1.0,-1.3436,1.9028,False
MEDIUM_Backmarker_Early,SOFT_Backmarker_Late,-0.7423,0.9661,-2.0895,0.605,False
MEDIUM_Backmarker_Early,SOFT_Backmarker_Mid,1.7935,0.997,-2.0704,5.6575,False
MEDIUM_Backmarker_Early,SOFT_Midfield_Early,0.382,1.0,-1.4709,2.2348,False
MEDIUM_Backmarker_Early,SOFT_Midfield_Late,-1.0422,0.1314,-2.1787,0.0942,False
MEDIUM_Backmarker_Early,SOFT_Top10_Late,-1.4814,0.1685,-3.1403,0.1774,False
MEDIUM_Backmarker_Early,SOFT_Top5_Late,-1.6892,0.0019,-3.0745,-0.3039,True
MEDIUM_Backmarker_Late,MEDIUM_Backmarker_Mid,3.6766,0.0,2.1119,5.2413,True
MEDIUM_Backmarker_Late,MEDIUM_Midfield_Early,0.7395,0.9496,-0.5584,2.0375,False
MEDIUM_Backmarker_Late,MEDIUM_Midfield_Mid,2.9603,0.0,1.5011,4.4194,True
MEDIUM_Backmarker_Late,MEDIUM_Top10_Early,0.5534,0.999,-0.7228,1.8297,False
MEDIUM_Backmarker_Late,MEDIUM_Top10_Late,-0.4472,1.0,-1.8482,0.9538,False
MEDIUM_Backmarker_Late,MEDIUM_Top10_Mid,2.379,0.0,1.0095,3.7484,True
MEDIUM_Backmarker_Late,MEDIUM_Top5_Early,0.0483,1.0,-1.2279,1.3245,False
MEDIUM_Backmarker_Late,MEDIUM_Top5_Late,-1.0686,0.9265,-2.881,0.7438,False
MEDIUM_Backmarker_Late,MEDIUM_Top5_Mid,2.1802,0.0,0.824,3.5365,True
MEDIUM_Backmarker_Late,SOFT_Backmarker_Early,1.2364,0.6529,-0.5054,2.9782,False
MEDIUM_Backmarker_Late,SOFT_Backmarker_Late,0.2146,1.0,-1.2735,1.7026,False
MEDIUM_Backmarker_Late,SOFT_Backmarker_Mid,2.7504,0.675,-1.1649,6.6656,False
MEDIUM_Backmarker_Late,SOFT_Midfield_Early,1.3388,0.7285,-0.6188,3.2964,False
MEDIUM_Backmarker_Late,SOFT_Midfield_Late,-0.0854,1.0,-1.3857,1.2149,False
MEDIUM_Backmarker_Late,SOFT_Top10_Late,-0.5246,1.0,-2.2997,1.2505,False
MEDIUM_Backmarker_Late,SOFT_Top5_Late,-0.7324,0.9947,-2.255,0.7902,False
MEDIUM_Backmarker_Mid,MEDIUM_Midfield_Early,-2.9371,0.0,-4.1934,-1.6808,True
MEDIUM_Backmarker_Mid,MEDIUM_Midfield_Mid,-0.7163,0.9896,-2.1385,0.7058,False
MEDIUM_Backmarker_Mid,MEDIUM_Top10_Early,-3.1232,0.0,-4.357,-1.8894,True
MEDIUM_Backmarker_Mid,MEDIUM_Top10_Late,-4.1238,0.0,-5.4863,-2.7613,True
MEDIUM_Backmarker_Mid,MEDIUM_Top10_Mid,-1.2976,0.0675,-2.6276,0.0324,False
MEDIUM_Backmarker_Mid,MEDIUM_Top5_Early,-3.6283,0.0,-4.8621,-2.3945,True
MEDIUM_Backmarker_Mid,MEDIUM_Top5_Late,-4.7452,0.0,-6.528,-2.9625,True
MEDIUM_Backmarker_Mid,MEDIUM_Top5_Mid,-1.4964,0.0073,-2.8128,-0.1799,True
MEDIUM_Backmarker_Mid,SOFT_Backmarker_Early,-2.4402,0.0,-4.1512,-0.7292,True
MEDIUM_Backmarker_Mid,SOFT_Backmarker_Late,-3.462,0.0,-4.9139,-2.0102,True
MEDIUM_Backmarker_Mid,SOFT_Backmarker_Mid,-0.9262,1.0,-4.8279,2.9754,False
MEDIUM_Backmarker_Mid,SOFT_Midfield_Early,-2.3378,0.0022,-4.268,-0.4076,True
MEDIUM_Backmarker_Mid,SOFT_Midfield_Late,-3.762,0.0,-5.0207,-2.5034,True
MEDIUM_Backmarker_Mid,SOFT_Top10_Late,-4.2012,0.0,-5.946,-2.4563,True
MEDIUM_Backmarker_Mid,SOFT_Top5_Late,-4.409,0.0,-5.8962,-2.9218,True
MEDIUM_Midfield_Early,MEDIUM_Midfield_Mid,2.2207,0.0,1.0987,3.3428,True
MEDIUM_Midfield_Early,MEDIUM_Top10_Early,-0.1861,1.0,-1.0571,0.6849,False
MEDIUM_Midfield_Early,MEDIUM_Top10_Late,-1.1867,0.0075,-2.2321,-0.1414,True
MEDIUM_Midfield_Early,MEDIUM_Top10_Mid,1.6395,0.0,0.6368,2.6421,True
MEDIUM_Midfield_Early,MEDIUM_Top5_Early,-0.6912,0.3979,-1.5622,0.1797,False
MEDIUM_Midfield_Early,MEDIUM_Top5_Late,-1.8082,0.0048,-3.3621,-0.2542,True
MEDIUM_Midfield_Early,MEDIUM_Top5_Mid,1.4407,0.0,0.4562,2.4253,True
MEDIUM_Midfield_Early,SOFT_Backmarker_Early,0.4969,1.0,-0.9741,1.9679,False
MEDIUM_Midfield_Early,SOFT_Backmarker_Late,-0.525,0.998,-1.6843,0.6344,False
MEDIUM_Midfield_Early,SOFT_Backmarker_Mid,2.0108,0.9798,-1.7917,5.8133,False
MEDIUM_Midfield_Early,SOFT_Midfield_Early,0.5993,1.0,-1.1218,2.3204,False
MEDIUM_Midfield_Early,SOFT_Midfield_Late,-0.8249,0.1406,-1.7308,0.0809,False
MEDIUM_Midfield_Early,SOFT_Top10_Late,-1.2641,0.2832,-2.7743,0.2462,False
MEDIUM_Midfield_Early,SOFT_Top5_Late,-1.4719,0.0018,-2.6753,-0.2685,True
MEDIUM_Midfield_Mid,MEDIUM_Top10_Early,-2.4068,0.0,-3.5036,-1.3101,True
MEDIUM_Midfield_Mid,MEDIUM_Top10_Late,-3.4075,0.0,-4.6473,-2.1677,True
MEDIUM_Midfield_Mid,MEDIUM_Top10_Mid,-0.5813,0.9944,-1.7853,0.6227,False
MEDIUM_Midfield_Mid,MEDIUM_Top5_Early,-2.912,0.0,-4.0088,-1.8152,True
MEDIUM_Midfield_Mid,MEDIUM_Top5_Late,-4.0289,0.0,-5.7198,-2.3381,True
MEDIUM_Midfield_Mid,MEDIUM_Top5_Mid,-0.78,0.8014,-1.969,0.409,False
MEDIUM_Midfield_Mid,SOFT_Backmarker_Early,-1.7238,0.0203,-3.3388,-0.1089,True
MEDIUM_Midfield_Mid,SOFT_Backmarker_Late,-2.7457,0.0,-4.083,-1.4084,True
MEDIUM_Midfield_Mid,SOFT_Backmarker_Mid,-0.2099,1.0,-4.0704,3.6506,False
MEDIUM_Midfield_Mid,SOFT_Midfield_Early,-1.6215,0.1944,-3.4671,0.2242,False
MEDIUM_Midfield_Mid,SOFT_Midfield_Late,-3.0457,0.0,-4.1704,-1.921,True
MEDIUM_Midfield_Mid,SOFT_Top10_Late,-3.4848,0.0,-5.1357,-1.834,True
MEDIUM_Midfield_Mid,SOFT_Top5_Late,-3.6926,0.0,-5.0683,-2.317,True
MEDIUM_Top10_Early,MEDIUM_Top10_Late,-1.0007,0.0619,-2.0189,0.0175,False
MEDIUM_Top10_Early,MEDIUM_Top10_Mid,1.8255,0.0,0.8513,2.7998,True
MEDIUM_Top10_Early,MEDIUM_Top5_Early,-0.5052,0.9078,-1.3434,0.3331,False
MEDIUM_Top10_Early,MEDIUM_Top5_Late,-1.6221,0.0238,-3.1579,-0.0863,True
MEDIUM_Top10_Early,MEDIUM_Top5_Mid,1.6268,0.0,0.6711,2.5825,True
MEDIUM_Top10_Early,SOFT_Backmarker_Early,0.683,0.9963,-0.7688,2.1348,False
MEDIUM_Top10_Early,SOFT_Backmarker_Late,-0.3389,1.0,-1.4738,0.7961,False
MEDIUM_Top10_Early,SOFT_Backmarker_Mid,2.1969,0.9397,-1.5982,5.992,False
MEDIUM_Top10_Early,SOFT_Midfield_Early,0.7854,0.9973,-0.9194,2.4901,False
MEDIUM_Top10_Early,SOFT_Midfield_Late,-0.6389,0.5893,-1.5133,0.2355,False
MEDIUM_Top10_Early,SOFT_Top10_Late,-1.078,0.6137,-2.5696,0.4136,False
MEDIUM_Top10_Early,SOFT_Top5_Late,-1.2858,0.0148,-2.4657,-0.1059,True
MEDIUM_Top10_Late,MEDIUM_Top10_Mid,2.8262,0.0,1.6933,3.9591,True
MEDIUM_Top10_Late,MEDIUM_Top5_Early,0.4955,0.9937,-0.5227,1.5137,False
MEDIUM_Top10_Late,MEDIUM_Top5_Late,-0.6214,0.9999,-2.2624,1.0196,False
MEDIUM_Top10_Late,MEDIUM_Top5_Mid,2.6275,0.0,1.5105,3.7444,True
MEDIUM_Top10_Late,SOFT_Backmarker_Early,1.6836,0.0177,0.121,3.2463,True
MEDIUM_Top10_Late,SOFT_Backmarker_Late,0.6618,0.9841,-0.6119,1.9355,False
MEDIUM_Top10_Late,SOFT_Backmarker_Mid,3.1976,0.2931,-0.6413,7.0365,False
MEDIUM_Top10_Late,SOFT_Midfield_Early,1.786,0.0551,-0.014,3.5861,False
MEDIUM_Top10_Late,SOFT_Midfield_Late,0.3618,1.0,-0.6864,1.41,False
MEDIUM_Top10_Late,SOFT_Top10_Late,-0.0773,1.0,-1.677,1.5223,False
MEDIUM_Top10_Late,SOFT_Top5_Late,-0.2852,1.0,-1.599,1.0287,False
MEDIUM_Top10_Mid,MEDIUM_Top5_Early,-2.3307,0.0,-3.305,-1.3564,True
MEDIUM_Top10_Mid,MEDIUM_Top5_Late,-3.4476,0.0,-5.0617,-1.8335,True
MEDIUM_Top10_Mid,MEDIUM_Top5_Mid,-0.1987,1.0,-1.2758,0.8783,False
MEDIUM_Top10_Mid,SOFT_Backmarker_Early,-1.1426,0.5459,-2.677,0.3919,False
MEDIUM_Top10_Mid,SOFT_Backmarker_Late,-2.1644,0.0,-3.4033,-0.9256,True
MEDIUM_Top10_Mid,SOFT_Backmarker_Mid,0.3714,1.0,-3.4561,4.1989,False
MEDIUM_Top10_Mid,SOFT_Midfield_Early,-1.0402,0.9314,-2.8158,0.7354,False
MEDIUM_Top10_Mid,SOFT_Midfield_Late,-2.4644,0.0,-3.47,-1.4588,True
MEDIUM_Top10_Mid,SOFT_Top10_Late,-2.9036,0.0,-4.4757,-1.3315,True
MEDIUM_Top10_Mid,SOFT_Top5_Late,-3.1114,0.0,-4.3915,-1.8312,True
MEDIUM_Top5_Early,MEDIUM_Top5_Late,-1.1169,0.5997,-2.6527,0.4189,False
MEDIUM_Top5_Early,MEDIUM_Top5_Mid,2.132,0.0,1.1763,3.0877,True
MEDIUM_Top5_Early,SOFT_Backmarker_Early,1.1881,0.33,-0.2637,2.6399,False
MEDIUM_Top5_Early,SOFT_Backmarker_Late,0.1663,1.0,-0.9687,1.3012,False
MEDIUM_Top5_Early,SOFT_Backmarker_Mid,2.7021,0.6465,-1.093,6.4972,False
MEDIUM_Top5_Early,SOFT_Midfield_Early,1.2905,0.5075,-0.4142,2.9953,False
MEDIUM_Top5_Early,SOFT_Midfield_Late,-0.1337,1.0,-1.0081,0.7407,False
MEDIUM_Top5_Early,SOFT_Top10_Late,-0.5729,0.9999,-2.0645,0.9187,False
MEDIUM_Top5_Early,SOFT_Top5_Late,-0.7807,0.7876,-1.9606,0.3992,False
MEDIUM_Top5_Late,MEDIUM_Top5_Mid,3.2489,0.0,1.6459,4.8518,True
MEDIUM_Top5_Late,SOFT_Backmarker_Early,2.3051,0.0033,0.365,4.2451,True
MEDIUM_Top5_Late,SOFT_Backmarker_Late,1.2832,0.5358,-0.4327,2.9991,False
MEDIUM_Top5_Late,SOFT_Backmarker_Mid,3.819,0.0882,-0.1884,7.8264,False
MEDIUM_Top5_Late,SOFT_Midfield_Early,2.4075,0.0085,0.2715,4.5434,True
MEDIUM_Top5_Late,SOFT_Midfield_Late,0.9832,0.8554,-0.5726,2.5391,False
MEDIUM_Top5_Late,SOFT_Top10_Late,0.5441,1.0,-1.4259,2.5141,False
MEDIUM_Top5_Late,SOFT_Top5_Late,0.3363,1.0,-1.4097,2.0822,False
MEDIUM_Top5_Mid,SOFT_Backmarker_Early,-0.9438,0.8788,-2.4665,0.5789,False
MEDIUM_Top5_Mid,SOFT_Backmarker_Late,-1.9657,0.0,-3.19,-0.7414,True
MEDIUM_Top5_Mid,SOFT_Backmarker_Mid,0.5701,1.0,-3.2527,4.3929,False
MEDIUM_Top5_Mid,SOFT_Midfield_Early,-0.8414,0.9954,-2.6069,0.9241,False
MEDIUM_Top5_Mid,SOFT_Midfield_Late,-2.2657,0.0,-3.2533,-1.2781,True
MEDIUM_Top5_Mid,SOFT_Top10_Late,-2.7048,0.0,-4.2655,-1.1442,True
MEDIUM_Top5_Mid,SOFT_Top5_Late,-2.9126,0.0,-4.1787,-1.6466,True
SOFT_Backmarker_Early,SOFT_Backmarker_Late,-1.0219,0.8736,-2.663,0.6192,False
SOFT_Backmarker_Early,SOFT_Backmarker_Mid,1.5139,0.9999,-2.462,5.4899,False
SOFT_Backmarker_Early,SOFT_Midfield_Early,0.1024,1.0,-1.974,2.1788,False
SOFT_Backmarker_Early,SOFT_Midfield_Late,-1.3218,0.1613,-2.7948,0.1512,False
SOFT_Backmarker_Early,SOFT_Top10_Late,-1.761,0.1217,-3.6663,0.1443,False
SOFT_Backmarker_Early,SOFT_Top5_Late,-1.9688,0.0039,-3.6413,-0.2963,True
SOFT_Backmarker_Late,SOFT_Backmarker_Mid,2.5358,0.804,-1.3357,6.4073,False
SOFT_Backmarker_Late,SOFT_Midfield_Early,1.1243,0.9094,-0.7443,2.9928,False
SOFT_Backmarker_Late,SOFT_Midfield_Late,-0.3,1.0,-1.4619,0.8619,False
SOFT_Backmarker_Late,SOFT_Top10_Late,-0.7391,0.9987,-2.4155,0.9373,False
SOFT_Backmarker_Late,SOFT_Top5_Late,-0.9469,0.7573,-2.3532,0.4593,False
SOFT_Backmarker_Mid,SOFT_Midfield_Early,-1.4115,1.0,-5.4867,2.6636,False
SOFT_Backmarker_Mid,SOFT_Midfield_Late,-2.8358,0.5428,-6.6391,0.9675,False
SOFT_Backmarker_Mid,SOFT_Top10_Late,-3.2749,0.3241,-7.2656,0.7157,False
SOFT_Backmarker_Mid,SOFT_Top5_Late,-3.4827,0.1628,-7.3677,0.4022,False
SOFT_Midfield_Early,SOFT_Midfield_Late,-1.4242,0.3086,-3.1471,0.2986,False
SOFT_Midfield_Early,SOFT_Top10_Late,-1.8634,0.1817,-3.9678,0.241,False
SOFT_Midfield_Early,SOFT_Top5_Late,-2.0712,0.0143,-3.9674,-0.175,True
SOFT_Midfield_Late,SOFT_Top10_Late,-0.4392,1.0,-1.9514,1.0731,False
SOFT_Midfield_Late,SOFT_Top5_Late,-0.647,0.9757,-1.8528,0.5589,False
SOFT_Top10_Late,SOFT_Top5_Late,-0.2078,1.0,-1.915,1.4994,False
