Time_x,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Abbreviation,GridPosition,ClassifiedPosition,Status,MaxSpeed,AvgSpeed,AvgThrottle,AvgBrake,AvgRPM,LapStartTime_s,Time_y,AirTemp,Humidity,TrackTemp,TotalSectorTime,Winner,Podium,RacePhase,GridGroup,SpeedCategory,Driver_ALO,Driver_BOT,Driver_HAM,Driver_HUL,Driver_LEC,Driver_MAG,Driver_NOR,Driver_OCO,Driver_PER,Driver_PIA,Driver_RIC,Driver_RUS,Driver_SAI,Driver_SAR,Driver_STR,Driver_TSU,Driver_VER,Driver_ZHO,TeamName_Aston Martin,TeamName_Ferrari,TeamName_Haas F1 Team,TeamName_Kick Sauber,TeamName_McLaren,TeamName_Mercedes,TeamName_RB,TeamName_Red Bull Racing,TeamName_Williams,Compound_INTERMEDIATE,Compound_MEDIUM,Compound_SOFT,Predicted_LapTime
0 days 01:49:27.616000,55,103.298,0.3845850805832175,2.0,,,32.379,1.1399705217531535,29.292,0 days 01:48:16.737000,0 days 01:48:58.364000,0 days 01:49:27.656000,287.0,239.0,219.0,293.0,False,6.0,True,Ferrari,0 days 01:47:44.318000,2024-07-07 14:52:41.347,1,5.0,False,,False,True,SAI,7.0,5.0,Finished,-0.9216925818230712,-0.9230732343665831,-0.4085041678611325,0.6935828632001719,-1.2161089486741123,6464.318,6425.794,-1.29428477422927,73.0,-1.2956842105673754,103.298,0,0,Mid,Top10,Slow,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,101.27234356543977
0 days 01:20:06.498000,2,92.607,-0.84982916580896,1.0,,,29.602,-0.46752711768593297,25.369,0 days 01:19:03.567000,0 days 01:19:41.203000,0 days 01:20:06.572000,310.0,254.0,246.0,302.0,True,14.0,True,Williams,0 days 01:18:33.891000,2024-07-07 14:23:30.920,1,13.0,False,,False,True,SAR,12.0,11.0,Finished,0.4763830313871887,0.38810551227434287,0.4563157428621591,-0.564382002662115,0.1710527565557685,4713.891,4685.594,1.2973615209192007,59.0,0.3301396553618607,92.607,0,0,Early,Midfield,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,91.74990909283926
0 days 02:06:12.653000,55,89.872,1.070370773023316,3.0,,,28.807,-1.0479340579093677,24.87,0 days 02:05:11.628000,0 days 02:05:47.823000,0 days 02:06:12.693000,288.0,262.0,251.0,294.0,True,3.0,True,Ferrari,0 days 02:04:42.781000,2024-07-07 15:09:39.810,1,5.0,False,,False,True,SAI,7.0,5.0,Finished,0.2612944755086871,1.012871334070759,1.5273960789661194,-1.01778916547739,0.14436837895364324,7482.781,7445.95,-0.47587015470869926,76.0,0.09221421156733783,89.872,0,0,Late,Top10,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,91.82107194329802
0 days 01:50:11.065000,2,104.912,0.3845850805832175,2.0,,,32.973,1.391305657561217,29.688,0 days 01:48:59.200000,0 days 01:49:41.451000,0 days 01:50:11.139000,290.0,235.0,206.0,295.0,False,5.0,True,Williams,0 days 01:48:26.153000,2024-07-07 14:53:23.182,1,13.0,False,,False,True,SAR,12.0,11.0,Finished,-0.38397119212681746,-1.2682661608449914,-1.6146268362219172,0.6628856517737894,-0.9084122235823429,6506.153,6485.796,-1.430687210816031,73.0,-1.2956842105673754,104.91199999999999,0,0,Mid,Midfield,Slow,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,103.7894532925994
0 days 02:01:15.553000,55,96.802,0.8646350652912865,2.0,,0 days 02:01:09.712000,31.069,0.4669240282671317,25.777,0 days 02:00:09.860000,0 days 02:00:49.816000,0 days 02:01:15.593000,293.0,250.0,,300.0,False,13.0,True,Ferrari,0 days 01:59:38.751000,2024-07-07 15:04:35.780,1,2.0,False,,False,False,SAI,7.0,5.0,Finished,-0.38397119212681746,-0.4392747820992079,0.5235291134668226,0.4098399150884878,-1.062293277612327,7178.751,7145.921,-1.430687210816031,76.0,0.09221421156733783,96.802,0,0,Late,Top10,Medium,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,97.7168826961916
0 days 01:39:08.720000,27,101.853,-0.02688633488084168,1.0,,0 days 01:39:02.808000,30.434,2.2830620528802217,26.954,0 days 01:37:57.341000,0 days 01:38:41.806000,0 days 01:39:08.760000,291.0,245.0,,298.0,False,26.0,True,Haas F1 Team,0 days 01:37:26.867000,2024-07-07 14:42:23.896,1,7.0,False,,False,False,HUL,6.0,6.0,Finished,-0.599059748005319,-1.1550645695856705,-1.0439555489492025,2.465460446812345,-0.9309371536514579,5846.867,5825.735,-0.7486750278822236,67.0,-0.7801790823459103,101.85300000000001,0,0,Mid,Top10,Slow,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,100.85144064898165
0 days 01:48:19.573000,23,103.229,0.31600651133920765,2.0,,,32.454,1.1383593990877152,29.152,0 days 01:47:08.798000,0 days 01:47:50.421000,0 days 01:48:19.573000,286.0,240.0,217.0,296.0,False,4.0,True,Williams,0 days 01:46:36.344000,2024-07-07 14:51:33.373,1,11.0,False,,False,True,ALB,9.0,9.0,Finished,-0.2764269141875667,-1.1123676903572608,-1.92178021064068,1.4450921338592624,-1.0193070995555553,6396.344,6365.801,-1.1578823376425065,73.0,-1.2956842105673754,103.229,0,0,Mid,Top10,Slow,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,103.53982693074303
0 days 02:12:11.441000,55,89.588,1.3446850499993555,3.0,,,29.071,-1.079350949885377,24.4,0 days 02:11:10.964000,0 days 02:11:47.081000,0 days 02:12:11.481000,292.0,264.0,252.0,298.0,True,7.0,True,Ferrari,0 days 02:10:41.853000,2024-07-07 15:15:38.882,1,5.0,False,,False,True,SAI,7.0,5.0,Finished,-0.2764269141875667,0.9883650172071682,1.6244464764410524,-0.47082329415212504,-0.244580141233479,7841.853,7806.02,-0.20306528153517733,73.0,0.40944813662670115,89.588,0,0,Late,Top10,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,91.93965292890626
0 days 01:17:10.894000,31,94.071,-0.9869863042969798,1.0,,,30.203,-0.3640124864316504,25.975,0 days 01:16:07.091000,0 days 01:16:44.984000,0 days 01:17:10.959000,277.0,254.0,243.0,284.0,False,12.0,True,Alpine,0 days 01:15:36.823000,2024-07-07 14:20:33.852,1,17.0,False,,False,True,OCO,18.0,16.0,Lapped,-1.1367811377015729,0.3000195458957381,1.2849226824756883,0.07581467436832133,0.07977112179672007,4536.823,4505.547,1.433763957505959,59.0,0.5284108585239625,94.071,0,0,Early,Backmarker,Medium,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,92.16055968562868
0 days 01:32:59.032000,3,93.015,-0.30120061185688113,1.0,,,29.678,-0.4087211403975099,25.555,0 days 01:31:55.777000,0 days 01:32:33.559000,0 days 01:32:59.114000,290.0,255.0,245.0,301.0,False,22.0,True,RB,0 days 01:31:26.017000,2024-07-07 14:36:23.046,1,14.0,False,,False,True,RIC,15.0,13.0,Lapped,-0.38397119212681746,0.4703757255261011,0.42678642491157,-1.093583642707303,0.9258686425256624,5486.017,5465.676,-0.3394677181219383,68.0,-0.7405248417134893,93.01499999999999,0,0,Mid,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,93.33824287815617
0 days 01:33:50.852000,4,91.176,-0.23262204261287125,1.0,,,29.451,-0.7877377474414019,24.884,0 days 01:32:49.188000,0 days 01:33:26.029000,0 days 01:33:50.913000,291.0,254.0,249.0,302.0,False,23.0,True,McLaren,0 days 01:32:19.676000,2024-07-07 14:37:16.705,1,1.0,False,,False,True,NOR,3.0,3.0,Finished,-0.16888263624831593,0.8431441838986298,0.7122420887291383,-0.7745175444026863,0.25436439019381235,5539.676,5525.714,-0.6122725912954626,68.0,-0.7801790823459103,91.176,0,1,Mid,Top5,VeryFast,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,91.31034899997039
0 days 02:08:15.991000,11,90.542,1.070370773023316,4.0,,,29.011,-0.9391832779924149,25.066,0 days 02:07:14.534000,0 days 02:07:50.999000,0 days 02:08:16.065000,292.0,260.0,250.0,302.0,True,5.0,True,Red Bull Racing,0 days 02:06:45.449000,2024-07-07 15:11:42.478,1,16.0,False,,False,True,PER,20.0,17.0,Lapped,-0.2764269141875667,0.8928626719451825,0.8206561368257278,-0.7792125697609391,0.29984691683713516,7605.449,7565.968,-0.6122725912954626,75.0,0.40944813662670115,90.542,0,0,Late,Backmarker,VeryFast,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,89.28381234122696
0 days 02:10:02.717000,20,91.342,1.2075279115113358,3.0,,,29.228,-0.8868217913657364,25.519,0 days 02:09:00.637000,0 days 02:09:37.232000,0 days 02:10:02.751000,288.0,260.0,247.0,304.0,False,7.0,True,Haas F1 Team,0 days 02:08:31.375000,2024-07-07 15:13:28.404,1,12.0,False,,False,True,MAG,17.0,12.0,Finished,0.1537501975694364,0.7196424678095442,0.8426460376295614,-0.6032830410490666,0.8058448855800451,7711.375,7686.0,-0.3394677181219383,72.0,0.21117693346459926,91.34200000000001,0,0,Late,Backmarker,VeryFast,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,90.6494749470267
0 days 01:18:27.054000,27,92.468,-0.9184077350529699,1.0,,,29.514,-0.49693010633014595,25.391,0 days 01:17:24.140000,0 days 01:18:01.703000,0 days 01:18:27.094000,310.0,260.0,246.0,321.0,False,13.0,True,Haas F1 Team,0 days 01:16:54.586000,2024-07-07 14:21:51.615,1,9.0,False,,False,True,HUL,6.0,6.0,Finished,1.766914366658198,0.48605270441806614,0.18301393703586888,0.2943937605116848,0.8595913590199206,4614.586,4565.557,1.433763957505959,61.0,0.4887566178915416,92.46799999999999,0,0,Early,Top10,Fast,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,93.15400567519409
0 days 01:01:26.113000,81,92.361,-1.6727719967370784,1.0,,,29.489,-0.46511043368777844,25.23,0 days 01:00:23.323000,0 days 01:01:00.965000,0 days 01:01:26.195000,316.0,260.0,247.0,329.0,True,2.0,True,McLaren,0 days 00:59:53.752000,2024-07-07 14:04:50.781,1,5.0,False,,False,True,PIA,5.0,4.0,Finished,2.5197243122329533,0.5500553670229285,-0.167942368109602,-1.1602810756862338,0.8458174428936562,3593.752,3545.476,0.7517517745721518,63.0,3.5817873872203316,92.361,0,0,Early,Top5,Fast,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,93.68284512475552
0 days 02:08:20.172000,23,90.126,1.138949342267326,3.0,,,28.831,-0.9307248839988768,24.809,0 days 02:07:18.877000,0 days 02:07:55.363000,0 days 02:08:20.172000,311.0,263.0,252.0,316.0,True,5.0,True,Williams,0 days 02:06:50.046000,2024-07-07 15:11:47.075,1,10.0,False,,False,True,ALB,9.0,9.0,Finished,1.229192976961944,1.050489546245371,0.34824112560696063,-0.2609817693172363,0.8560733999611113,7610.046,7565.968,-0.6122725912954626,75.0,0.40944813662670115,90.12599999999999,0,0,Late,Top10,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,89.85438417037504
0 days 01:56:52.883000,14,102.513,0.6588993575592569,2.0,,,32.485,1.2233461196894833,28.194,0 days 01:55:42.947000,0 days 01:56:24.781000,0 days 01:56:52.975000,288.0,242.0,238.0,298.0,False,9.0,True,Aston Martin,0 days 01:55:10.370000,2024-07-07 15:00:07.399,1,8.0,False,,False,True,ALO,10.0,8.0,Finished,-0.7066040259445697,-0.9582962406242588,-1.1000943972932922,0.7229028679746029,-1.1513006263153296,6910.37,6905.885,-1.430687210816031,75.0,-1.0974130074052735,102.513,0,0,Late,Top10,Slow,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,102.39828319458118
0 days 02:13:44.962000,77,91.396,1.3446850499993555,3.0,,,29.357,-0.7402096288110297,25.08,0 days 02:12:42.978000,0 days 02:13:19.937000,0 days 02:13:45.017000,286.0,259.0,249.0,290.0,False,9.0,True,Kick Sauber,0 days 02:12:13.566000,2024-07-07 15:17:10.595,1,14.0,False,,False,True,BOT,16.0,15.0,Lapped,-0.7066040259445697,0.80636705023324,1.2827544286992927,-0.6032830410490666,0.7138509353674403,7933.566,7926.001,-0.06666284494841637,69.0,0.3697938959942802,91.396,0,0,Late,Backmarker,VeryFast,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,90.93855388536655
0 days 01:53:44.745000,3,105.969,0.5217422190712372,2.0,,,33.254,1.7795862199313721,29.5,0 days 01:52:32.112000,0 days 01:53:15.327000,0 days 01:53:44.827000,292.0,236.0,213.0,297.0,False,8.0,True,RB,0 days 01:51:58.776000,2024-07-07 14:56:55.805,1,13.0,False,,False,True,RIC,15.0,13.0,Lapped,-0.8141483038838205,-1.2958686227652672,-1.3338959657845524,0.8077175796895406,-1.2769800610198294,6718.776,6665.852,-1.430687210816031,75.0,-1.176721488670114,105.969,0,0,Mid,Midfield,Slow,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,104.69272963277723
0 days 02:05:48.606000,4,90.006,1.070370773023316,3.0,,,28.934,-0.9403916199914922,24.61,0 days 02:04:47.595000,0 days 02:05:24.057000,0 days 02:05:48.667000,290.0,260.0,252.0,296.0,False,5.0,False,McLaren,0 days 02:04:18.600000,2024-07-07 15:09:15.629,1,2.0,False,,False,True,NOR,3.0,3.0,Finished,0.36883875344793793,0.9538229173644466,0.3395347884522606,-1.1692920412875192,0.6843492993766337,7458.6,7445.95,-0.47587015470869926,76.0,0.09221421156733783,90.006,0,1,Late,Top5,VeryFast,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,91.99865724990772
0 days 01:47:54.583000,16,102.299,0.24742794209519775,3.0,,,32.289,1.0167196378472731,28.689,0 days 01:46:44.626000,0 days 01:47:25.947000,0 days 01:47:54.636000,289.0,241.0,227.0,295.0,False,3.0,True,Ferrari,0 days 01:46:12.284000,2024-07-07 14:51:09.313,1,16.0,False,,False,True,LEC,11.0,14.0,Lapped,-0.9216925818230712,-0.8066272059509982,-0.5003461345460335,0.45911399417379933,-0.27316525882221954,6372.284,6365.801,-1.1578823376425065,73.0,-1.2956842105673754,102.299,0,0,Mid,Midfield,Medium,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,101.53245695379618
0 days 02:04:49.563000,24,92.696,0.8646350652912865,5.0,,,29.452,-0.5307636823043099,25.765,0 days 02:03:46.376000,0 days 02:04:23.855000,0 days 02:04:49.620000,284.0,254.0,233.0,289.0,False,3.0,False,Kick Sauber,0 days 02:03:16.867000,2024-07-07 15:08:13.896,1,18.0,False,,False,True,ZHO,14.0,18.0,Lapped,-0.7066040259445697,0.5482570486062397,0.5299576181175835,-0.8134952795381508,-0.23549300775675813,7396.867,7385.959,-0.6122725912954626,73.0,0.09221421156733783,92.696,0,0,Late,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,93.9887134833926
0 days 01:09:04.929000,4,92.071,-1.329879150517029,1.0,,,29.557,-0.6338755328922344,25.291,0 days 01:08:02.476000,0 days 01:08:39.699000,0 days 01:09:04.990000,295.0,256.0,248.0,296.0,False,7.0,True,McLaren,0 days 01:07:32.858000,2024-07-07 14:12:29.887,1,4.0,False,,False,True,NOR,3.0,3.0,Finished,-0.38397119212681746,0.6772890622614994,0.3551447845596362,-0.9241555865047315,0.7301117397041347,4052.858,4025.531,0.8881542111589152,61.0,0.5680650991563821,92.071,0,1,Early,Top5,Fast,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,91.2623749505451
0 days 02:05:04.750000,27,91.097,1.0017922037793063,3.0,,,28.991,-0.6862370195189129,25.013,0 days 02:04:02.684000,0 days 02:04:39.777000,0 days 02:05:04.790000,290.0,258.0,251.0,296.0,True,5.0,False,Haas F1 Team,0 days 02:03:33.653000,2024-07-07 15:08:30.682,1,6.0,False,,False,True,HUL,6.0,6.0,Finished,-0.4915154700660682,0.7850766271354909,0.5017607405913732,-0.3591820600037278,0.6197845318370707,7413.653,7385.959,-0.6122725912954626,73.0,0.09221421156733783,91.09700000000001,0,0,Late,Top10,VeryFast,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,92.26541185520452
0 days 01:50:08.397000,20,105.084,0.3845850805832175,2.0,,,32.999,1.4009723935538354,29.81,0 days 01:48:56.346000,0 days 01:49:38.621000,0 days 01:50:08.431000,288.0,238.0,215.0,295.0,False,5.0,True,Haas F1 Team,0 days 01:48:23.313000,2024-07-07 14:53:20.342,1,12.0,False,,False,True,MAG,17.0,12.0,Finished,-0.8141483038838205,-1.2358319649638494,-1.5003277053556192,1.447985501459172,-1.705190103570736,6503.313,6485.796,-1.430687210816031,73.0,-1.2956842105673754,105.084,0,0,Mid,Backmarker,Slow,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,104.88566165283629
0 days 01:34:20.095000,18,93.062,-0.23262204261287125,1.0,,,29.745,-0.5384165149651318,25.857,0 days 01:33:16.837000,0 days 01:33:54.297000,0 days 01:34:20.154000,296.0,255.0,248.0,299.0,False,23.0,True,Aston Martin,0 days 01:32:47.033000,2024-07-07 14:37:44.062,1,9.0,False,,False,True,STR,8.0,7.0,Finished,-0.06133835830906515,0.5565733416760534,0.3354769671774577,0.4222467873792994,0.3296616275536737,5567.033,5525.714,-0.6122725912954626,68.0,-0.7801790823459103,93.062,0,0,Mid,Top10,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,93.31081928009947
0 days 01:04:35.563000,14,93.192,-1.5356148582490585,1.0,,,29.728,-0.3950265977412988,25.648,0 days 01:03:32.191000,0 days 01:04:10.007000,0 days 01:04:35.655000,294.0,255.0,246.0,297.0,False,4.0,True,Aston Martin,0 days 01:03:02.371000,2024-07-07 14:07:59.400,1,10.0,False,,False,True,ALO,10.0,8.0,Finished,-0.38397119212681746,0.4417704412369352,-0.02618980840536551,-0.005689839826817302,0.12098070922153939,3782.371,3725.493,0.8881542111589152,61.0,0.13186845219975876,93.19200000000001,0,0,Early,Top10,Fast,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,93.53119217567395
0 days 01:03:05.025000,24,93.487,-1.6041934274930685,1.0,,,29.885,-0.299567579814199,25.549,0 days 01:02:01.480000,0 days 01:02:39.533000,0 days 01:03:05.082000,307.0,258.0,246.0,321.0,True,3.0,True,Kick Sauber,0 days 01:01:31.538000,2024-07-07 14:06:28.567,1,14.0,False,,False,True,ZHO,14.0,18.0,Lapped,1.766914366658198,0.48450561910565915,0.36757746796619756,-0.17389261975992434,-0.2388176059657902,3691.538,3665.476,0.8881542111589152,62.0,3.5817873872203316,93.487,0,0,Early,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,94.3974418925984
0 days 02:09:19.797000,16,89.748,1.138949342267326,4.0,,,28.997,-1.0837815372153252,24.645,0 days 02:08:19.099000,0 days 02:08:55.205000,0 days 02:09:19.850000,290.0,262.0,251.0,296.0,True,6.0,True,Ferrari,0 days 02:07:50.049000,2024-07-07 15:12:47.078,1,15.0,False,,False,True,LEC,11.0,14.0,Lapped,-0.2764269141875667,1.072084840305258,1.866556210973453,-0.9050445846182108,0.17638605891592943,7670.049,7626.012,-0.47587015470869926,75.0,0.3697938959942802,89.748,0,0,Late,Midfield,VeryFast,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,89.28154934223238
0 days 01:16:58.549000,22,92.782,-0.9869863042969798,1.0,,,29.613,-0.4566520396942403,25.506,0 days 01:15:55.440000,0 days 01:16:33.103000,0 days 01:16:58.609000,302.0,257.0,246.0,307.0,False,12.0,True,RB,0 days 01:15:25.767000,2024-07-07 14:20:22.796,1,11.0,False,,False,True,TSU,13.0,10.0,Finished,0.1537501975694364,0.47552013830705614,0.3163330679804076,-0.33714895706448955,0.42094367098715807,4525.767,4505.547,1.433763957505959,59.0,0.5284108585239625,92.782,0,0,Early,Midfield,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,93.31503914012815
0 days 01:12:05.324000,44,91.564,-1.1927220120290094,1.0,,,29.496,-0.7422235321428261,25.114,0 days 01:11:03.284000,0 days 01:11:40.238000,0 days 01:12:05.352000,294.0,258.0,245.0,294.0,False,9.0,True,Mercedes,0 days 01:10:33.760000,2024-07-07 14:15:30.789,1,2.0,False,,False,True,HAM,2.0,1.0,Finished,-0.599059748005319,0.6579029183154937,1.00193226622423,-0.3882694850405789,1.5258376594228853,4233.76,4205.552,1.160959084332437,61.0,0.8456447835833258,91.56400000000001,1,1,Early,Top5,Fast,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,90.97375806831737
0 days 01:03:01.359000,27,92.605,-1.6041934274930685,1.0,,,29.476,-0.4183878763901253,25.371,0 days 01:01:58.270000,0 days 01:02:36.028000,0 days 01:03:01.399000,311.0,258.0,246.0,321.0,True,3.0,True,Haas F1 Team,0 days 01:01:28.754000,2024-07-07 14:06:25.783,1,9.0,False,,False,True,HUL,6.0,6.0,Finished,1.8744586445974487,0.7074511055191434,-0.11924223691543066,0.13116856369657806,0.8148061843817735,3688.754,3665.476,0.8881542111589152,62.0,3.5817873872203316,92.605,0,0,Early,Top10,VeryFast,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,93.9100642683619
0 days 02:12:27.397000,24,91.378,1.2075279115113358,5.0,,,29.293,-0.7708209594543199,25.202,0 days 02:11:25.369000,0 days 02:12:02.252000,0 days 02:12:27.454000,285.0,258.0,250.0,293.0,False,8.0,False,Kick Sauber,0 days 02:10:56.019000,2024-07-07 15:15:53.048,1,18.0,False,,False,True,ZHO,14.0,18.0,Lapped,-0.7066040259445697,0.8302775259799854,1.0760770118742609,-1.4116019048926924,-0.11901205606194983,7856.019,7806.02,-0.20306528153517733,73.0,0.40944813662670115,91.378,0,0,Late,Midfield,VeryFast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,91.88836875764179
0 days 01:19:46.530000,1,91.7,-0.84982916580896,1.0,,,29.517,-0.7128205434986131,25.156,0 days 01:18:44.402000,0 days 01:19:21.429000,0 days 01:19:46.585000,293.0,256.0,246.0,302.0,False,14.0,True,Red Bull Racing,0 days 01:18:14.830000,2024-07-07 14:23:11.859,1,3.0,False,,False,True,VER,4.0,2.0,Finished,-0.16888263624831593,0.6196491288056412,0.8673118153986078,-1.1082185193116976,0.7493580427911981,4694.83,4685.594,1.2973615209192007,59.0,0.3301396553618607,91.69999999999999,0,1,Early,Top5,Fast,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,90.68876849359164
0 days 02:08:37.448000,31,91.187,1.070370773023316,5.0,,,29.223,-0.8102934647575122,25.179,0 days 02:07:35.549000,0 days 02:08:12.334000,0 days 02:08:37.513000,278.0,256.0,251.0,286.0,False,4.0,True,Alpine,0 days 02:07:06.261000,2024-07-07 15:12:03.290,1,17.0,False,,False,True,OCO,18.0,16.0,Lapped,-0.38397119212681746,0.732712528004002,1.5116662456302195,0.636104041959208,-0.15976275270190018,7626.261,7626.012,-0.47587015470869926,75.0,0.3697938959942802,91.187,0,0,Late,Backmarker,VeryFast,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,91.00836523672812
0 days 01:32:19.676000,4,90.86,-0.30120061185688113,1.0,,,29.314,-0.8098906840911512,24.76,0 days 01:31:18.191000,0 days 01:31:54.977000,0 days 01:32:19.737000,288.0,257.0,250.0,299.0,True,22.0,True,McLaren,0 days 01:30:48.816000,2024-07-07 14:35:45.845,1,1.0,False,,False,True,NOR,3.0,3.0,Finished,-0.06133835830906515,0.7996685825195934,0.566130143172582,-0.7550697060298334,0.3654032539140404,5448.816,5405.664,-0.06666284494841637,69.0,-0.7405248417134893,90.86,0,1,Mid,Top5,VeryFast,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,91.78137286333109
0 days 01:24:26.642000,1,95.359,-0.6440934580769304,1.0,,,29.827,-0.6105142542434079,28.251,0 days 01:23:21.165000,0 days 01:23:58.446000,0 days 01:24:26.697000,286.0,255.0,242.0,290.0,False,17.0,True,Red Bull Racing,0 days 01:22:51.283000,2024-07-07 14:27:48.312,1,5.0,False,,False,True,VER,4.0,2.0,Finished,-0.599059748005319,0.09313159724824242,0.004588575918252096,0.14871605702325683,0.3610006327838624,4971.283,4925.627,1.160959084332437,60.0,0.13186845219975876,95.35900000000001,0,1,Early,Top5,Medium,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,94.84646138154312
0 days 01:35:27.801000,63,91.968,-0.1640434733688614,1.0,,,29.495,-0.7535013908008799,25.547,0 days 01:34:25.383000,0 days 01:35:02.309000,0 days 01:35:27.856000,295.0,258.0,247.0,303.0,False,24.0,True,Mercedes,0 days 01:33:55.833000,2024-07-07 14:38:52.862,1,4.0,False,,False,True,RUS,1.0,,Retired,-0.16888263624831593,0.642225989385946,0.7478590407731953,-0.8530878858952202,2.2487819781465967,5635.833,5585.679,-0.6122725912954626,69.0,-0.7801790823459103,91.968,0,0,Mid,Top5,Fast,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,92.22206960516662
